clID,Count
GPE-Waterford,2
GPE-Weeze,2
GPE-West-Pomeranian-Voivodeship,1
GPE-Whitstable,1
GPE-Wittichenau,2
GPE-Wrocław,11
GPE-Wuhan,3
GPE-Yemen,3
GPE-Yiwu,1
GPE-ZSRR,1
GPE-Zadar,1
GPE-Zug,1
GPE-Zurich,1
GPE-Łódź,1
GPE-Мexico,3
GPR-Szczecin,1
LOC-Adriatic-sea,2
LOC-Africa,13
LOC-Airport-Faro,1
LOC-Airport-Katowice,1
LOC-Airport-Ostrava,2
LOC-Airport-Rzeszow-Jesionka,2
LOC-Airport-Spain-Alicante,2
LOC-Airport-Warszawa-Modlin,5
LOC-Airport-Ławica-Poznań,1
LOC-America,8
LOC-Amesbury,4
LOC-Amsterdam-Airport-Schiphol,1
LOC-Ancona-Marche,2
LOC-Appenine-Mountains,1
LOC-Arctic,1
LOC-Asia,7
LOC-Atlantic,2
LOC-Atlantic-Ocean,2
LOC-Balearic-Islands,1
LOC-Balkans,11
LOC-Baltic-Sea,258
LOC-Baltic-countries,25
LOC-Barcelona-Girona-Airport,1
LOC-Bay-of-Greifswald,6
LOC-Beauvais-Airport,1
LOC-Belchatow-Power-Plant,1
LOC-Belgorod-Oblast,1
LOC-Benelux,1
LOC-Beregovaya-Compressor-Station,1
LOC-Berlin-Wall,2
LOC-Black-Sea,13
LOC-Blagoveshchensk,1
LOC-Bornholm,7
LOC-Boryspil-Airport-Kiev,7
LOC-Brexit-museum,1
LOC-Brussel-Airport-Zaventem,11
LOC-CPK-Central-Communication-Port,1
LOC-Camden-Town,3
LOC-Canary-Islands,1
LOC-Cannes,1
LOC-Caspian-Sea,1
LOC-Caucasus,2
LOC-Central-Africa,1
LOC-Central-Bulgaria,1
LOC-Central-Eastern-Europe,12
LOC-Central-Europe,48
LOC-Charleroi-Airport-Brussels,23
LOC-Charles-de-Gaull-Airport,1
LOC-Chayanda-field,1
LOC-Chequers-Court,5
LOC-Chong-Alay,1
LOC-Ciampino-Airport,2
LOC-City-of-London,4
LOC-Colloseum-Rome,5
LOC-Copernicus-Airport-Wroclaw,2
LOC-Corfu,1
LOC-Cracow-Airport-Poland,3
LOC-Crete,1
LOC-Crimea,2
LOC-Crimean-Bridge,1
LOC-Danube,1
LOC-Devon-county,1
LOC-Donbass,4
LOC-Dondukov,1
LOC-Dondukov-1,1
LOC-Donnbas,1
LOC-Downing-Street,47
LOC-Dunav-Bridge,3
LOC-Dusseldorf-Airport,1
LOC-East-Ukraine,2
LOC-Eastern-Europe,57
LOC-Eastern-Europe-States,3
LOC-Eastern-Mediterranean,1
LOC-El-Prat-Airport-Barcelona,3
LOC-Empire-State-Building,1
LOC-English-Channel,13
LOC-Eurasia,1
LOC-Europe,772
LOC-European-Economic-Area,5
LOC-Eurozone,10
LOC-Fiumicino-airport,2
LOC-Florence-Airport,1
LOC-Frankfurt-Hahn-airport,2
LOC-French-Embassy-Bulgaria,1
LOC-Gatwick-Airport,3
LOC-Goa,1
LOC-Greenwich,5
LOC-Groningen,2
LOC-Grunwald-Bridge,1
LOC-Gulf-of-Bothnia,1
LOC-Gulf-of-Finland,5
LOC-Heathrow-Airport,4
LOC-Heaven,1
LOC-Himalaya,1
LOC-Hofburg-Palace,1
LOC-Iasi,1
LOC-Iberian-Peninsula,1
LOC-Ibiza,2
LOC-Indian-Ocean,1
LOC-Irish-Island,2
LOC-Irish-Sea,6
LOC-Irlends-countries,28
LOC-Ischia,1
LOC-Islamabad-Rawalpindi-Road,1
LOC-Islington,1
LOC-Ivan-Vazov-Theatre-Sofia,1
LOC-Izmir-Turkey,1
LOC-Jesus-Christ-Statue,1
LOC-Kerch-Strait,8
LOC-Kremlin,50
LOC-Kurgalsky-Nature-Reserve,1
LOC-Köln-Bonn-Airport,1
LOC-LNG-terminal-Swinoujscie,1
LOC-Lahur-prison,1
LOC-Lake-Baikal,1
LOC-Latin-America,2
LOC-Lazio,1
LOC-Legoland,1
LOC-Linate,2
LOC-Luton-Airport,1
LOC-Lviv-Airport,1
LOC-Malabar-Coast,1
LOC-Malpensa,2
LOC-Malta-Luqa-Airport,1
LOC-Mansion-House,3
LOC-Maritsa-Iztok-2,2
LOC-Mariyinsky-Palace-Kiev,1
LOC-Mecklenburg,1
LOC-Mediterranean-Basin,1
LOC-Mediterranean-Sea,2
LOC-Middle-East,4
LOC-Middle-East-Europe,1
LOC-Moscow,7
LOC-Moscow-Kremlin,5
LOC-Multan-prison,1
LOC-Munich-Airport,1
LOC-NY-Bronx,2
LOC-National-Palace-of-Culture,1
LOC-Near-East,12
LOC-Neurath-Power-Plant,1
LOC-Niederaussem-Power-Plant,1
LOC-Nord-Ostsee-Kanal,1
LOC-Nordic-Countries,2
LOC-Normandy,2
LOC-North-America,4
LOC-North-Britain,1
LOC-North-Germany,1
LOC-North-London,1
LOC-North-Sea,5
LOC-Northen-Western-Europe,1
LOC-Northern-Cyprus,1
LOC-Oder,5
LOC-Old-World,1
LOC-Orly-Paris-Airport,1
LOC-Pacific,1
LOC-Pacific-Ocean,3
LOC-Palace-of-Culture-and-Science,1
LOC-Palais-de-l'Еlysеe,1
LOC-Pall-Mall,1
LOC-Pas-de-Calais,1
LOC-Piza-Airport,1
LOC-Plovdiv,1
LOC-Plovdiv-aeroport,13
LOC-Plymouth,1
LOC-Presidential-Palace-Warsaw,2
LOC-Red-Sea,1
LOC-Riga-Airport,3
LOC-Romford-Market,1
LOC-Ronda-Litoral-road-Barcelona,1
LOC-Rue-de-Strasbourg,2
LOC-Saint-Elijah-Cathedral-Aleppo,1
LOC-Saint-Paul-cathedral-Mosul,1
LOC-Scandinavia,4
LOC-Schengen,5
LOC-Schengen-Area,2
LOC-Schönefeld-Airport-Berlin,19
LOC-Scottish-House,1
LOC-Sheremetievo,3
LOC-Siberia,5
LOC-Skavsta-Airport-Stockholm,4
LOC-Slavyanskaya-Compressor-Station,1
LOC-Sofia-airport,15
LOC-Soho-Residential-Park,2
LOC-South-Asia,1
LOC-South-China-Sea,2
LOC-South-London,1
LOC-South-countries,1
LOC-Southeast-Asia,1
LOC-Southeast-Europe,3
LOC-Southern-Europe,6
LOC-Southern-Finland,1
LOC-Southwest-Bulgaria,1
LOC-Southwest-Siria,1
LOC-St-Stefan-Church-Istanbul,1
LOC-Stansted-airport,8
LOC-Stuttgart-Airport,1
LOC-Sumy-Oblast,1
LOC-Tallinn-Airport,2
LOC-Tatra-Mountains,1
LOC-Tauron-Arena,1
LOC-Teesport,2
LOC-Tegel-Berlin-Airport,11
LOC-The-Barents-Sea,1
LOC-The-Sea-of-Azov,1
LOC-Timisoara-Airport,4
LOC-Transnistria,1
LOC-Tyne,1
LOC-United-States-Capitol,1
LOC-Vaclav-Havel-Airport-Prague,20
LOC-Vesuvius,1
LOC-West,4
LOC-West-London,1
LOC-West-Midlands,2
LOC-Western-Balkans,17
LOC-Western-Europe,24
LOC-Westminster,6
LOC-White-House,21
LOC-Whitehall,1
LOC-Yamal-Peninsula,1
LOC-Zadar,4
LOC-Zakynthos,1
LOC-Zaryadye,1
LOC-ex-socialist-countries,1
LOC-the-Balkan-Peninsula,2
LOC-zajezdnia-Telefoniczna,1
LOC-Élysée-Palace,1
Night-of-the-Long-Knives,1
ORD-DEA,1
ORG-28th-Air-Detachment,4
ORG-ABC-Tv-Programm,1
ORG-ABI-Association-of-British-Insurers,2
ORG-AC-Sparta-Prague,1
ORG-ACN-Aid-to-the-Church-in-Need,3
ORG-ACS-Italy-catolic-association,1
ORG-ADS-Group-Limited,4
ORG-AECR-Alliance-of-European-Conservatives-and-Reformists,3
ORG-AESA-Spanish-Aviation-Safety-and-Security-Agency,3
ORG-AFCO,2
ORG-AFCO-The-Committee-on-Constitutional-Affairs,3
ORG-AFK-Sistema,2
ORG-AFP-Agence-France-Press,55
ORG-AG-Recruitment-And-Management,1
ORG-AGCM-Autorita-Garante-della-Concorrenza-Mercato,1
ORG-AIG-American-International-Group,1
ORG-ALACR-Bulgaria,1
ORG-ALDE,2
ORG-ANDE-Asociace-nezavislych-dodavatelu-energii-Czech-Republic,1
ORG-ANO-political-party-CZ,6
ORG-ANPAC-Associazione-Nazionale-Professionale-Aviazione-Civile,4
ORG-ANPAV-Associazione-Nazionale-Professionale-Assistenti-di-Volo,2
ORG-AP-Photo,1
ORG-AP-The-Associated-Press,45
ORG-ARD-Germany,1
ORG-ASEAN,1
ORG-ATC-Air-Traffic-Control,3
ORG-Active-Consumers-Association,1
ORG-Adif,1
ORG-Adriatic-and-Ionian-Initiative,1
ORG-Aer-Lingus,5
ORG-Aeroflot,10
ORG-AfG-Alternative-for-Germany,2
ORG-African-Union,3
ORG-Agence-Eleonor,1
ORG-Agencja-Informacyjna-Polska-Press,1
ORG-Aggregate-IQ,3
ORG-Ahmadiyya-Muslim-Community,1
ORG-Aif-Moskva-News-Agency,1
ORG-Air-Azur,1
ORG-Air-Berlin,3
ORG-Air-France,10
ORG-Air-France-KLM-group,5
ORG-Air-Navigation-Services-of-Czech-Republic,2
ORG-Air-Serbia,2
ORG-AirCashBack,1
ORG-AirHelp,1
ORG-Airbus-SE,14
ORG-Airbus-SEG,2
ORG-Airline-Pilots'-Union-Poland,1
ORG-Airlines-for-Europe,6
ORG-Airport-Plovdiv-Consortium,1
ORG-Akfel,1
ORG-Alantra-Partners-SA,2
ORG-Alchevsk-metal-factory,1
ORG-Alex-Begg-and-Co,1
ORG-Alibaba,2
ORG-Alitalia,6
ORG-All-Poland-Alliance-of-Trade-Unions,1
ORG-All-Russia-Peoples-Front,1
ORG-Allseas,9
ORG-Alphabet-company,1
ORG-Alrosa,4
ORG-Alstom,1
ORG-Alternative-fur-Deutschland,2
ORG-Alwil-Software-Company,2
ORG-Amazon,2
ORG-American-Airlines,1
ORG-American-Press-Agency,1
ORG-Amnesty-International,2
ORG-Amsterdam-District-Court,18
ORG-Ansa,5
ORG-Apple,5
ORG-Arab-News,1
ORG-Aribus-Group,1
ORG-Art-Nomads,1
ORG-Asia-News,1
ORG-Associated-Press,1
ORG-Association-for-German-Nature-Conservation,1
ORG-Association-for-Persecuted-Christians,2
ORG-Aston-Martin,1
ORG-Aston-Martin-Company,1
ORG-Atlantic-Council,7
ORG-Aurigny-Air-Service,5
ORG-Austrian-Airlines,3
ORG-Autorita-Garante-della-Concorrenza-e-del-Mercato,1
ORG-Avast-Software-Company,3
ORG-Aviapartners,5
ORG-Axel-Springer,1
ORG-BAE-Systems,1
ORG-BASA-British-Atomic-Scientists-Associatio,2
ORG-BASF-Holding,7
ORG-BASF-Wintershall,26
ORG-BBBA,3
ORG-BBC-Ltd,87
ORG-BBC-News-Russian,6
ORG-BDI-Bundesverband-der-Deutschen-Industrie,10
ORG-BGNES-Agency,20
ORG-BMG,3
ORG-BMW-AG,1
ORG-BMW-Company,1
ORG-BRICS,1
ORG-BSP,2
ORG-BSPC-Company,2
ORG-BT,1
ORG-BZ-WBK,2
ORG-Baker-McKenzie,1
ORG-Balfour-Beatty,1
ORG-Baltic-Fleet,3
ORG-Banco-Mare-Nostrum-SA,2
ORG-Bank-of-America,3
ORG-Bank-of-England,5
ORG-Bank-of-Ireland,1
ORG-Bankia,2
ORG-BeLeave,1
ORG-Belga,1
ORG-Belgian-Cockpit-Association,4
ORG-Belgian-National-Statistical-Office,1
ORG-Bergamt-Stralsund,1
ORG-Berkeley-Research-Group-LLC,1
ORG-Best-for-Britain,25
ORG-Bibby-Financial-Services,3
ORG-Biedronka,1
ORG-Birkenstock,2
ORG-Biznesat-za-Plovdiv,1
ORG-Blitz-Agency,3
ORG-Bloomberg-LP,38
ORG-Blue-Stream-Pipeline-Company-B.V.,21
ORG-Boeing,2
ORG-Boko-Haram,1
ORG-Borbet,2
ORG-Bosch,1
ORG-Bosphorus,1
ORG-Breitbart-News,1
ORG-Brexit-Steering-Group,2
ORG-Briefings-for-Brexit,1
ORG-British-Airline-Pilots-Association,5
ORG-British-Airlines,1
ORG-British-Airways,21
ORG-British-Chamber-Of-Commerce-Czechia,2
ORG-British-Chambers-of-Commerce,2
ORG-British-Committee-on-European-Control,3
ORG-British-Home-Office,2
ORG-British-Medical-Association,4
ORG-British-Pakistani-Christian-Association,4
ORG-British-Parlament,42
ORG-British-Summer-Fruits,1
ORG-Brussels-Airlines,9
ORG-Bulgaria-Air,2
ORG-Bulgarian-Communist-Party,2
ORG-Bulgarian-Dental-Association,1
ORG-Bulgarian-National-Radio,17
ORG-Bulgarian-National-Television,7
ORG-Bulgarian-News-Agency,157
ORG-Bulgarian-State-Railways,2
ORG-Bundesnetzagentur,3
ORG-Bundestag,7
ORG-Bureau-of-Energy-Resources-US-Department-of-State,1
ORG-BusinessEurope,1
ORG-BuzzFeed-Inc,3
ORG-C-Corporate-Finance,1
ORG-CAA-Civil-Aviation-Authority,2
ORG-CBS,1
ORG-CDU-CSU-Alliance,2
ORG-CEEP-Central-Europe-Energy-Partners,2
ORG-CGSLB-General-Confederation-of-Liberal-Trade-Unions-of-Belgium,5
ORG-CGT-Cheminots,1
ORG-CIA,1
ORG-CNE,1
ORG-CNE/LBC-Union,5
ORG-CNN,2
ORG-CROSS,3
ORG-CSC-Confederation-of-Christian-Trade-Unions,6
ORG-CSSD-political-party-CZ,2
ORG-CSU-Christian-Social Union-in-Bavaria,1
ORG-CSU-Christian-Social-Union-in-Bavaria,2
ORG-CTK,40
ORG-CTPA-Cosmetic-Toiletry-and-Perfumery-Association,2
ORG-CWR,1
ORG-CWR-Poland,3
ORG-Cabin-Crew-United,3
ORG-Cabinet-of-the-United-Kingdom,35
ORG-Cambridge-Analytica,17
ORG-Cambridge-Econometrics,4
ORG-Campaign-for-an-Independent-and-Neutral-Switzerland,1
ORG-Capacity4Gas,1
ORG-Carillion,1
ORG-Catholic-Church,2
ORG-Catholic-Church-in-the-United-States,1
ORG-Catholic-Herald,1
ORG-Censor-Net,1
ORG-Central-Election-Commission-of-the-Russia,1
ORG-Centre-For-European-Reform,1
ORG-Centre-Party-Sweden,1
ORG-Centre-for-International-Relations,1
ORG-Centrica-LNG,1
ORG-Ceske-Drahy-Czech-Railways,2
ORG-Cesky-rozhlas,2
ORG-Chamber-of-Representatives-NL,1
ORG-Chancellery-of-the-President-of-the-Russian-Federation,1
ORG-Chancellery-of-the-Prime-Minister-Poland,1
ORG-Changing-Europe,1
ORG-Charlemagne-Capital-Ltd,1
ORG-Chatham-House,2
ORG-Cheniere-Energy,3
ORG-Chief-Economic-Editorial-Office,1
ORG-Chladek-Czech-Republic,1
ORG-Christian-Trade-Union,2
ORG-Christlich-Demokratische-Union,15
ORG-Christlich-Soziale-Union-in-Bayern,6
ORG-Citybank-Europe,4
ORG-Citygroup,2
ORG-Civil-Aviation-Authority-Czech-Republic,3
ORG-Civil-Aviation-Authority-Poland,4
ORG-Civil-Aviation-Authority-UK,1
ORG-ClaimAir,2
ORG-Clearstream,1
ORG-Click2Claim,1
ORG-ClientEarth,1
ORG-Clifford-Chance-LLP,2
ORG-CoR-European-Committee-of-the-Regions,4
ORG-Coalition-Clean-Baltic,1
ORG-Cobalt,1
ORG-ComRes-Ltd,1
ORG-Commercial-Court-of-London,1
ORG-Commerzbank,2
ORG-Commission-for-Consumer-Protection-Bulgaria,2
ORG-Commission-representation-in-Bulgaria,1
ORG-Committee-of-Energy-Safety,1
ORG-Committee-on-Eastern-European-Economic-Relations,17
ORG-Committee-on-Inspection-of-Human-Rights-Turkey,1
ORG-Commonwealth,3
ORG-Communist-Party-of-Bohemia-and-Moravia,1
ORG-Companies-House,1
ORG-Confederation-General-del-Trabajo-CGT-Spain,2
ORG-Confederation-of-British-Industry,1
ORG-Conservative-Party-UK,1
ORG-Conservative-Way-Forward,7
ORG-Conservative-and-Unionist-Party-UK,204
ORG-Constitutional-Tribunal-Poland,1
ORG-Corporate-Commercial-Bank-Bulgaria,1
ORG-Corriera-della-Sera-News,1
ORG-Costa-Blanca-Club,1
ORG-Council-of-the-European-Union,28
ORG-CrewLink,1
ORG-Czech-Airlines,1
ORG-Czech-Airlines-CSA,5
ORG-Czech-National-Bank,2
ORG-Czech-Television-Ceska-Televize,1
ORG-DG-Civil-Aviation-Administration-BG,2
ORG-DGAC-Directorate-General-for-Civil-Aviation,4
ORG-DOE-European-Regional-Authority,2
ORG-DPA,76
ORG-DPS,1
ORG-DUP-Democratic-Unionist-Party,12
ORG-Danish-Energy-Agency,3
ORG-Danish-Parliament,3
ORG-Dawn-News,4
ORG-De-La-Rue-company,1
ORG-Deloitte,1
ORG-Democratic-Party-USA,1
ORG-Democratic-Unionist-Party,14
ORG-Dentons,1
ORG-Department-of-Air-Transport-CVUT-Czech-Republic,1
ORG-Department-of-Consular-Service-Ukraine,3
ORG-Department-of-Crisis-Management-Center,2
ORG-Department-of-Health,1
ORG-Department-of-Labor-USA,1
ORG-Department-of-State-USA,34
ORG-Derbyshire-Live,3
ORG-Deutsche-Bank,3
ORG-Deutsche-Welle,1
ORG-Deutsche-Welle-Asia,1
ORG-Die-Grunen,4
ORG-Die-Linke,1
ORG-Digital-Culture-Media-and-Sport-Committee,2
ORG-Discovery-Inc,9
ORG-DnesPlus,38
ORG-Downing-Street,2
ORG-Dublin-City-University,1
ORG-E.ON,13
ORG-E.ON-Ruhrgas,1
ORG-EAEC-European-Atomic-Energy-Community-Eur,2
ORG-EASA-European-Aviation-Safety-Agency,3
ORG-EBA-East-Bohemian-Airport,2
ORG-EBRD,1
ORG-ECA-European-Cockpit-Association,2
ORG-EEA-European-Economic-Area,3
ORG-EEC-European-Economic-Community,1
ORG-EERC-European-Employee-Representative-Committee,2
ORG-EESC-The-European-Economic-and-Social-Committee,2
ORG-EFTA,4
ORG-EMPL,2
ORG-ENAV,4
ORG-EPA-European-Pressphoto-Agency,4
ORG-EPP,8
ORG-EPP ЕС,1
ORG-EPP-European-Peoples-Party,1
ORG-EPP-group-in-European-Parlament,1
ORG-ESM-European-Stability-Mechanism,1
ORG-ETS-European-Union-Emission-Trading-Scheme,1
ORG-EU-Exit-Committee,1
ORG-EURACTIV,1
ORG-EURACTIV.cz,1
ORG-EY,1
ORG-East-German-Business-Comittee,2
ORG-Eastern-Partnership,2
ORG-EasyJet,44
ORG-Economia-Publisher-cz,1
ORG-Economic-Chamber-of-Tyrol,1
ORG-El-Pais,2
ORG-Elab-Education-Laboratory,1
ORG-Electoral-Commission-UK,1
ORG-Elta-News-Agency,1
ORG-Embassy-of-Bulagria-in-Bucharest,1
ORG-Embassy-of-Lithuania-in-Poland,1
ORG-Emirates,6
ORG-Ena-Company-Czech-Republic,1
ORG-Energy-Development-Fund-Russia,1
ORG-Energy-UE-US-Energy-Council,1
ORG-Energy-union,7
ORG-Engie,81
ORG-Eni,7
ORG-Enter-Air,1
ORG-Eon-Uniper,3
ORG-Eurasia-Group,1
ORG-Euratom,2
ORG-Eurocontrol,4
ORG-Eurojust,1
ORG-Euronext-Dublin,2
ORG-Europa-Press,2
ORG-Europe-Energy-Union,3
ORG-Europe-of-Nations-and-Freedom,1
ORG-European Parliament Steering Group,1
ORG-European-Aviation-Safety-Agency,9
ORG-European-Banking-Authority,6
ORG-European-Central-Bank,2
ORG-European-Centre-for-Energy-and-Resource-Security,2
ORG-European-Chemicals-Agency,5
ORG-European-Commission,351
ORG-European-Commission-for-Energy,1
ORG-European-Conservatives-and-Reformists-Group,4
ORG-European-Consumer-Centre-Bulgaria,6
ORG-European-Council,127
ORG-European-Council-Article-50,2
ORG-European-Council-on-Democracy-and-Human-Rights,1
ORG-European-Council-on-Foreign-Relations,2
ORG-European-Court-of-Human-Rights,1
ORG-European-Court-of-Justice,93
ORG-European-Development-Fund,1
ORG-European-Economic-Area,14
ORG-European-Federation-for-Transport-and-Environment,1
ORG-European-Free-Trade-Association-EFTA,2
ORG-European-Medicines-Agency,6
ORG-European-Movement-International,1
ORG-European-Parlament,242
ORG-European-Parlament ,1
ORG-European-Parliament's-Committee-on-Constitutional-Affairs,1
ORG-European-People's-Party,3
ORG-European-Research-Group,3
ORG-European-Union,2047
ORG-European-Union-Customs-Union,17
ORG-Europeiskaya-Pravda-News,1
ORG-Europol,5
ORG-Eurostar,2
ORG-Eurostat,2
ORG-Eurowings,6
ORG-Eurozone,1
ORG-Eustream,5
ORG-Express-Newspaper,2
ORG-FBI-Federal-Bureau-of-Investigation,1
ORG-FDP-Free-Democratic-Party,1
ORG-FGTB-General-Federation-of-Belgian-Labour,5
ORG-FNB-Gas,3
ORG-FP-Agency,3
ORG-FRA,1
ORG-FTI-Consulting,1
ORG-Facebook,7
ORG-Farm-Europe,2
"ORG-Federal Service for Supervision of Communications, Information Technology and Mass Media",2
ORG-Federal-Constitutional-Court,4
ORG-Federal-Foreign-Office-Germany,16
ORG-Federal-Office-for-Shipping-and-Hydrography-Germany,24
ORG-Federal-Trade-Commission,3
ORG-Federation-Council-Foreign-Affairs-Commit,2
ORG-Federation-Council-Foreign-Affairs-Committee-Russia,1
ORG-Fenix-Trading-company,2
ORG-Financial-Times-Stock-Exchange-FTSE-100,1
ORG-Fishing-for-Leave,2
ORG-Fishing-for-leave,1
ORG-Fit-Cisl-Italy,1
ORG-Fitch-Ratings,1
ORG-Five-Star-Movement,1
ORG-Five-Star-Movement-IT-political-party,1
ORG-Flagman-News-Agency,1
ORG-FlyEgypt,2
ORG-Focus-Media,4
ORG-Focus-News-Agency,116
ORG-Foreign-Affairs-France,1
ORG-Foreign-Office,115
ORG-Foreign-Office-Lithuania,1
ORG-Forsa-Pilot-Union,16
ORG-France-Presse,83
ORG-Frankfurter-Allgemeine-Zeitung,1
ORG-Freedom-Party-of-Austria,6
ORG-Freie-Demokratische-Partei,4
ORG-French-Government,1
ORG-French-Institute-of-International-Relations,1
ORG-Frentech-Aerospace,1
ORG-Funke,2
ORG-GCEEER-Committee,1
ORG-GERB,3
ORG-GRU,3
ORG-GRU-(Russian-GU),6
ORG-Gascade,3
ORG-Gazprom,317
ORG-Gemalto,1
ORG-General-Affairs-Council,8
ORG-General-Motors,1
ORG-Generali-CEE-Holding,1
ORG-Georgetown-University,1
ORG-German-Constitutional-Court,1
ORG-German-Government,6
ORG-German-Marshall-Fund,1
ORG-German-Parliament,2
ORG-GfbV-Society-for-Threatened-Peoples,1
ORG-Glas-Trust-Company,2
ORG-GlaxoSmithKline,1
ORG-Global-Energy-Center-Atlantic-Council,1
ORG-Global-Future,1
ORG-Goethe-Institut,2
ORG-Goldman-Sachs,5
ORG-Goodbody,1
ORG-Government-of-Ukraine,1
ORG-Grant-Thornton-International,2
ORG-Green-Left-Party,1
ORG-Green-Party-Germany,9
ORG-Green-Party-of-England-and-Wales,1
ORG-Greenpeace,2
ORG-Greifswald-Higher-Administrative-Court,3
ORG-HNA-Group,2
ORG-HSBC,5
ORG-Heritage-Foundation,1
ORG-Heute-News,1
ORG-High-Court-Pakistan,28
ORG-Higher-Administrative-Court-Germany,1
ORG-Hlas-Ludu-Political-Party,1
ORG-Holy-Angels,1
ORG-Holy-See-Press-Office,1
ORG-Hospodarska-Komora,1
ORG-Hospodarske-noviny,1
ORG-House-of-Commons,76
ORG-House-of-Commons-London,1
ORG-House-of-Lords,87
ORG-House-of-Representatives(USA),4
ORG-Human-Rights-Committee-in-German-Bundestag,1
ORG-Human-Rights-Watch,1
ORG-IAG-International-Airlines-Group,15
ORG-IAR,1
ORG-IAR-Informacyjna-Agencja-Radiowa,2
ORG-ICM-Agency,2
ORG-ICR-Institute-of-Cancer-Research,1
ORG-IG-Metall,1
ORG-ING-Group,1
ORG-ING-Luxembourg,2
ORG-ISIS-Islamic-State-of-Iraq-and-the-Levant,1
ORG-ITF-International-Transport-Workers-Federation,7
ORG-ITRE-The-Committee-on-Industry-Research-and-Energy,1
ORG-Iberia,6
ORG-Inglot,1
"ORG-Institute of International Studies, FSV U",1
ORG-Institute-for-Energy-Studies,2
ORG-Institute-of-Directors,1
ORG-Institute-of-Directors-London,1
ORG-Intercompany-Trade-Union-Organisation-NSZZ-Solidarność-Poland,1
ORG-Interfax,20
ORG-Interfax-Ukraine,3
ORG-International-Institute-for-humanities-an,1
ORG-International-Law-Commission,2
ORG-International-Monetary-Fund,9
ORG-Internet-Research-Agency-Russia,1
ORG-Intesa-Sanpaolo,5
ORG-Irish-Air-Line-Pilots-Association,9
ORG-Irish-Times,1
ORG-Islamic-State,1
ORG-Italian-Chamber-of-Deputies,1
ORG-JLR,1
ORG-JURI,2
ORG-Jagiellonian-Institute,1
ORG-Jagran-Newspaper,1
ORG-Jaguar-Land-Rover,4
ORG-Jamaat-ud-Dawa,3
ORG-Jamiat-Ulema-e-Islam,4
ORG-Jet2,6
ORG-Joon-Airline,1
ORG-KDU-CSL-Czech-party,4
ORG-KIPDIP-Krajowa-Izba-Producentów-Drobiu-i-,1
ORG-KKR-Co-Inc,2
ORG-KLM,7
ORG-KPMG,1
ORG-KPMG-Customs-and-Excise-Team,1
ORG-KRIB-BG,1
ORG-KRIB-BG-Management-Board,2
ORG-KRS-National-Council-of-the-Judiciary-of-Poland,2
ORG-Kazinform,2
ORG-Kibar,1
ORG-King's-College,3
ORG-Kings-College,1
ORG-Knorr,1
ORG-Komisja-Ochrony-Praw-Pasazera,1
ORG-Kommersant-FM,1
ORG-Kommersant-News,3
ORG-Korrespondent-Net,4
ORG-Kronen-Zeitung-Newspapper,1
ORG-Kukiz15,1
ORG-Kvaerner,1
ORG-LAPFF-Local-Authority-Pension-Fund-Forum,2
ORG-LBC-NVK,2
ORG-LIBE,2
ORG-LIFE-Low-Impact-Fishers-of-Europe,2
ORG-LSE-Polish-Business-Society,1
ORG-La-Republique-En-Marche,6
ORG-Labour-Office-Saxony,2
ORG-Labour-Party-UK,88
ORG-Lahore-High-Court,1
ORG-Laudamotion,8
ORG-Leave-EU,5
ORG-Leave-Means-Leave,1
ORG-Leave.eu,1
ORG-Lega-Nord,1
ORG-Lever-Brothers,1
ORG-Liberal-Democrats,4
ORG-Liberal-Democrats-UK,4
ORG-Liberum,2
ORG-Lidl,1
ORG-Liga-Business-Inform-News,2
ORG-Liption,1
ORG-Liquefied-Natural-Gas-company,1
ORG-LobbyControl,1
ORG-London-School-of-Economics-and-Political-Science,3
ORG-LucidTalk,1
ORG-Lufthansa,25
ORG-Lusa-News-Agency,1
ORG-Luxembourg-Embassy,1
ORG-MTS-Mobile-TeleSystems,2
ORG-Maja-Moebel,2
ORG-Malabar-Church,1
ORG-Management-Committee-of-All-Poland-Alliance-of-Trade-Unions,1
ORG-Manx-Financial-Group-PLC,1
ORG-Marfa,2
ORG-Margarine-Unie,1
ORG-MarketWatch,1
ORG-McGinley-Aviation,7
ORG-Media-Group-Bulgaria,8
ORG-Mediapool,1
ORG-Mejlis-of-the-Crimean-Tatar-People,1
ORG-Miejskie-Przedsiebiorstwo-Komunikacyjne-MPK,1
ORG-Ministry of Culture-UK,1
ORG-Ministry-of-Brexity,21
ORG-Ministry-of-Climate-Energy-and-Building-Denmark,2
ORG-Ministry-of-Development-Spain,1
ORG-Ministry-of-Economy-Finland,3
ORG-Ministry-of-Energy-Russia,1
ORG-Ministry-of-Finance-UK,1
ORG-Ministry-of-Foreign-Affairs-Bulgaria,3
ORG-Ministry-of-Foreign-Affairs-Bulgaria-Press-Office,2
ORG-Ministry-of-Foreign-Affairs-Czech-Republic,5
ORG-Ministry-of-Foreign-Affairs-Danmark,3
ORG-Ministry-of-Foreign-Affairs-France,2
ORG-Ministry-of-Foreign-Affairs-Germany,30
ORG-Ministry-of-Foreign-Affairs-Iran,1
ORG-Ministry-of-Foreign-Affairs-Italy,1
ORG-Ministry-of-Foreign-Affairs-Pakistan,3
ORG-Ministry-of-Foreign-Affairs-Poland,24
ORG-Ministry-of-Foreign-Affairs-Russia,33
ORG-Ministry-of-Foreign-Affairs-USA,4
